user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
732,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,509,5/10/17,,10000,11075,12500,0,0,0,,0
732,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,635,4/9/17,,4000,3933,4000,0,0,0,,0
732,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,610,3/19/17,,7000,7090,7000,0,0,0,,0
732,FINANCIERA,Revolvente,Tarjeta de Crédito,0,Mensual,34,10/2/16,,849,1143,1900,0,0,0,,0
732,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,55,9/25/16,,2186,2129,2300,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,23,12/24/14,,548,274,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,23,12/16/14,,549,274,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,30,12/16/14,,724,362,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,11,12/1/14,,275,149,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,14,11/30/14,,336,182,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,11,11/30/14,,275,145,0,0,0,0,,0
732,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,24,Mensual,893,11/27/14,,21424,14952,0,0,0,0,,0
733,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Una sola exhibición,0,1/28/16,3/3/16,1000,0,0,0,1,1,2/19/16,1296
733,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,930,12/10/15,,1958,0,1355,0,11,0,,0
733,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,1,11/11/17,,7000,6222,7000,0,0,0,,0
733,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,8507,8/22/11,,6790,0,0,0,4,0,,0
733,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,6/1/12,5/7/14,55159,0,40000,0,0,0,,0
733,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,12/17/08,7/21/15,162,0,0,0,1,0,,0
733,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/9/12,5/6/15,13057,0,1,3801,20,0,,0
734,SIC,Pagos Fijos,Préstamo Personal ,35,Mensual,46483,1/23/13,,46300,46483,0,46483,14,13,11/30/14,46483
734,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,24,Mensual,1956,12/2/13,,46944,46944,0,0,0,0,0000-00-00,0
734,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,614,1/21/14,,1159,614,1000,0,0,0,0000-00-00,0
734,ADMINISTRADORAS DE CARTERA,Revolvente,Préstamo Personal ,0,Mensual,11344,1/1/15,,11344,11346,11346,11346,15,13,2/28/15,11346
735,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52,Semanal,0,4/29/11,3/2/12,20970,0,0,0,1,2,10/28/11,806
735,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,26,Semanal,0,11/13/11,1/7/12,1098,0,0,0,0,1,12/18/11,42
735,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52,Semanal,0,3/2/12,2/28/13,12322,0,0,0,9,2,11/23/12,474
735,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,78,Semanal,0,3/2/12,3/22/13,16072,0,0,0,10,2,11/23/12,412
735,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,100,Semanal,0,3/22/13,1/3/14,45000,0,0,0,27,11,12/27/13,5788
735,BANCOS,Pagos Fijos,Préstamo Personal ,24,Mensual,0,10/21/13,10/22/15,30004,0,30004,0,3,1,12/25/13,3120
735,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,1/18/11,6/1/11,260,0,10200,0,0,0,,0
735,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,7/17/11,6/1/12,262,0,10200,0,0,0,,0
735,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,1/16/12,10/1/12,899,0,10200,0,0,0,,0
735,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,18,Mensual,0,8/14/12,2/1/13,12268,0,10200,0,1,1,1/31/13,1582
735,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,591,9/22/10,,9180,1774,10200,0,0,1,1/31/13,3285
735,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,0,9/13/12,1/3/14,0,0,0,0,0,0,,0
735,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,230,10/22/14,,6551,230,3500,0,4,0,,0
735,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/30/14,1/9/17,14469,0,1,0,20,0,,0
735,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,8/15/12,9/30/12,4,0,0,0,0,0,,0
736,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,6/16/17,,0,0,0,0,0,0,,0
736,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/2/13,,0,0,0,0,16,13,5/31/16,24134
736,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,421,3/31/17,,8597,8597,9000,0,0,0,,0
736,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/11/17,,0,0,1,0,0,0,,0
736,FINANCIERA,Pagos Fijos,Préstamo Personal ,24,Mensual,1197,8/18/16,,11777,9043,0,0,0,0,,0
736,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1297,4/17/16,,6153,1551,20000,0,0,0,,0
736,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/18/13,,65199,50763,59000,0,0,0,,0
736,BANCO,Hipoteca,Bienes Raíces,40,Mensual,10846,4/20/15,,1079095,1041640,0,0,0,0,,0
736,BANCO,Pagos Fijos,Compra de Automóvil,8,Mensual,6722,10/15/14,,239920,101939,0,0,0,0,,0
736,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,363,4/25/15,,372,372,0,0,0,0,,0
736,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,12,Mensual,4267,7/4/16,,51201,8438,0,0,0,0,,0
736,HIPOTECAGOBIERNO,Hipoteca,Bienes Raíces,360,Mensual,1709,4/22/15,,208841,208666,208841,0,0,0,,0
736,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,2026,7/5/16,,18896,14216,18000,0,0,0,,0
736,GOBIERNO,Revolvente,Línea de Crédito,0,Mensual,0,3/7/08,,2798,0,2798,2798,0,0,,0
736,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,365,4/27/10,,2000,365,0,0,0,0,,0
736,FINANCIERA,Pagos Fijos,Préstamo Personal ,15,Mensual,0,11/27/14,4/15/16,16235,0,0,0,0,0,,0
736,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,12/18/13,3/31/16,789,0,0,0,0,0,,0
736,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/18/13,3/28/16,65199,0,59000,0,0,0,,0
736,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/12/14,1/9/15,33904,0,31000,0,0,0,,0
736,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,6/5/14,11/27/14,13528,0,0,0,0,0,,0
736,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,11/27/13,6/5/14,11890,0,0,0,0,0,,0
736,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,9/5/10,8/31/13,1856,0,2000,0,0,0,,0
737,BANCOS,Pagos Fijos,Préstamo Personal ,12,Mensual,0,6/2/15,6/5/16,50006,0,50006,0,0,0,,0
737,BANCOS,Pagos Fijos,Préstamo Personal ,12,Mensual,0,6/7/16,1/17/17,35003,0,0,0,0,0,,0
737,BANCOS,Pagos Fijos,Préstamo Personal ,12,Mensual,0,1/20/17,1/23/18,50006,0,0,0,0,1,8/24/17,6670
737,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,12/22/09,12/28/10,15300,0,15300,0,0,0,,0
737,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,1/21/10,2/1/11,15300,0,15300,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,18,Mensual,6113,8/30/16,,55114,10563,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,2/2/11,5/25/11,16022,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,5/25/11,9/13/11,17167,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,9/14/11,12/30/11,18311,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,12/28/11,4/18/12,21340,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,11,Semanal,0,2/1/12,4/18/12,5503,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,4/18/12,8/7/12,22463,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,8/8/12,11/28/12,24709,0,0,0,3,1,10/26/12,1
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,12/5/12,3/26/13,26955,0,0,0,1,1,2/22/13,1650
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,8,Catorcenal,0,3/27/13,7/23/13,27121,0,0,0,0,1,7/19/13,3381
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,8,Catorcenal,0,7/25/13,11/14/13,27121,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,8,Catorcenal,0,11/14/13,3/6/14,29381,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,2/2/11,5/25/11,16022,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,5/25/11,3/30/12,17167,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,9/14/11,12/30/11,18311,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,12/28/11,4/18/12,21340,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,11,Semanal,0,2/1/12,4/18/12,5503,0,0,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,8,Catorcenal,0,3/17/15,7/7/15,28000,0,28000,0,0,0,,0
737,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,8,Catorcenal,0,3/13/14,7/9/14,26000,0,26000,0,0,0,,0
737,TIENDA DEPARTAMENTAL,Revolvente,Préstamo Personal ,0,Mensual,12201,10/11/11,,12201,12201,21609,12201,10,13,12/31/16,12201
737,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,5/20/17,,0,0,0,0,0,0,,0
737,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,434,9/14/16,,670,0,751,0,0,0,,0
737,CIA Q  OTORGA,Pagos Fijos,Préstamo Personal ,1,Anual,705,1/31/17,,1410,1410,0,705,2,0,,0
737,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,444,12/15/15,,7000,0,7000,0,0,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,11/6/17,,110400,107520,110400,0,0,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,11/24/17,,147200,155952,147200,0,0,0,,0
737,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,502,6/1/15,,754,502,697,502,5,0,,0
737,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,11/3/17,,939,0,1656,0,0,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,9/26/17,,171372,162452,171372,0,0,0,,0
737,GOBIERNO,Revolvente,Línea de Crédito,0,Mensual,0,1/20/98,,6861,0,6861,0,0,0,,0
737,GOBIERNO,Revolvente,Línea de Crédito,0,Mensual,0,11/17/01,,4193,0,4193,0,0,0,,0
737,GOBIERNO,Revolvente,Línea de Crédito,0,Mensual,0,7/23/12,,84995,0,84995,0,0,0,,0
737,GOBIERNO,Revolvente,Línea de Crédito,0,Mensual,0,10/10/00,1/31/18,5,0,5,0,2,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,10/13/16,11/6/17,73600,0,73600,0,0,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,10/13/16,11/24/17,147200,0,147200,0,0,0,,0
737,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Mensual,0,8/13/15,9/26/17,114248,0,114248,0,0,0,,0
737,CIA Q  OTORGA,Pagos Fijos,Préstamo Personal ,1,Anual,0,11/27/15,3/23/17,14850,0,0,0,0,0,,0
737,CIA Q  OTORGA,Pagos Fijos,Préstamo Personal ,60,Mensual,0,6/5/15,2/28/17,114144,0,0,0,0,0,,0
737,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,5/5/05,5/31/15,5294,0,1000,0,0,0,,0
737,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,0,11/25/03,5/12/15,17539,0,1,0,0,0,,0
738,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360,Mensual,635,6/19/96,,88628,659563,88628,20243,6,13,11/30/17,20243
738,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,8/22/16,,3038,0,0,0,4,1,5/2/17,1125
738,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/1/13,12/10/14,11430,0,1,0,10,0,,0
738,FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Semanal,0,11/10/11,4/4/12,5511,0,0,0,0,0,,0
739,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Mensual,1500,8/29/17,,1500,1500,0,0,0,0,,0
739,SERVICIOS,Pagos Fijos,Crédito Personal al Consumo,1,Una sola exhibición,0,7/31/17,8/29/17,4000,0,4000,0,0,0,,0
739,SERVICIOS,Pagos Fijos,Crédito Personal al Consumo,1,Una sola exhibición,7034,8/30/17,,7034,7034,5000,0,0,0,,0
739,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,10/19/14,,3680,0,1197,0,3,1,9/30/16,2719
739,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,6/14/16,,883,0,1347,0,5,1,8/31/17,623
739,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,305,7/6/16,,583,305,897,0,3,1,4/30/17,754
739,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,5/23/14,,483,0,1000,0,0,0,,0
739,FINANCIERA,Pagos Fijos,Préstamo Personal ,52,Semanal,1164,3/23/17,,8313,5561,8313,0,0,0,,0
739,FINANCIERA,Revolvente,Línea de Crédito,0,Mensual,0,5/2/17,8/2/17,2000,0,2000,0,0,0,,0
739,FINANCIERA,Revolvente,Línea de Crédito,0,Mensual,1400,8/4/17,,8500,9387,8500,0,0,0,,0
739,FINANCIERA,Pagos Fijos,Préstamo Personal ,52,Semanal,0,10/6/16,3/23/17,7812,0,7812,0,0,0,,0
739,BANCO,Pagos Fijos,Línea de Crédito,0,Mensual,0,3/7/11,5/31/15,9000,0,9000,377,0,0,,0
739,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/4/12,7/31/14,985,0,1,0,0,0,,0
739,BANCO,Pagos Fijos,Línea de Crédito,0,Mensual,0,3/7/11,7/2/12,5670,0,9000,0,0,0,,0
740,KONFIO,Pagos Fijos,Préstamo Personal ,24,Quincenal,0,8/24/16,8/22/17,50000,0,0,0,8,3,3/31/17,8191
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Una sola exhibición,0,7/27/16,9/5/16,2000,0,0,0,1,1,8/18/16,2592
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Una sola exhibición,0,10/27/16,11/16/16,2500,0,0,0,0,1,11/11/16,1481
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,2,Catorcenal,0,3/8/16,4/7/16,2174,0,2174,0,0,0,,0
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,5,Catorcenal,571,4/8/16,,2174,3699,2174,3699,12,84,6/30/17,631211
740,KONFIO,Pagos Fijos,Préstamo Personal ,13,Semanal,0,5/11/16,8/11/16,15000,0,0,0,0,0,,0
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Quincenal,0,6/29/15,7/16/15,1000,0,1000,0,0,0,,0
740,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,2,Quincenal,1150,7/29/15,,1800,1150,1800,1150,4,1,7/31/17,1150
740,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,6/11/16,,1040,0,897,0,0,0,,0
740,MICROFINANCIERA,Revolvente,Préstamo Personal ,1,Una sola exhibición,0,5/30/16,7/6/16,1900,0,1900,0,0,0,,0
740,MICROFINANCIERA,Revolvente,Préstamo Personal ,1,Una sola exhibición,2693,7/19/16,,1900,6504,1900,6504,13,1,12/31/16,6504
740,OTRAS FINANCIERA,Pagos Fijos,Compra de Automóvil,0,Mensual,0,5/31/16,,213394,151266,213394,13100,0,0,,0
741,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,518,5/24/16,,518,518,0,0,0,0,,0
741,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,4472,5/22/15,,4472,4472,20000,4472,0,0,,0
741,BANCO,Pagos Fijos,Préstamo Personal ,48,Mensual,13913,8/18/16,,85600,95927,0,11571,0,0,,0
741,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,6465,6/29/16,,69165,69165,65000,4082,0,0,,0
741,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,2/18/13,,0,0,0,0,0,0,,0
741,COMUNICACIONES,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,5/17/16,8/1/16,0,0,0,0,0,0,,0
742,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,60,Mensual,5839,12/9/15,,270756,190425,270756,0,0,0,,0
742,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,72,Mensual,2999,10/24/16,,253670,238893,253670,0,0,0,,0
742,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,4/6/15,,0,0,0,0,0,0,,0
742,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,355,10/25/13,,427,355,740,0,0,0,,0
742,COOPERATIVA,Pagos Fijos,Préstamo Personal ,2,,0,10/15/15,5/31/16,5000,0,0,0,0,0,,0
743,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,13840,8/15/14,,17440,13840,0,13840,96,64,2/26/16,13840
743,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,960,8/15/14,,1200,960,0,960,96,64,2/26/16,960
743,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,1831,8/15/14,,1831,1831,0,1831,95,84,7/22/16,1831
744,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,16542,8/2/12,,16542,16542,0,2582,25,0,,0
744,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,12/29/09,,530,0,0,0,0,0,,0
744,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,460,11/1/13,,6563,4689,4500,0,2,0,,0
745,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/28/10,11/7/13,12662,0,9000,4467,0,0,,0
746,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,12152,3/1/11,,12152,12152,12152,12152,24,71,11/30/17,12152
746,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/4/06,,30000,0,30000,0,0,0,,0
747,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,2/11/14,,1393,0,1000,0,0,0,0000-00-00,0
747,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,11/14/07,,29870,0,29870,0,0,13,9/30/11,17207
747,BANCOS,Revolvente,Tarjeta de Crédito,0,Pago mínimo para cuentas revolventes,0,7/10/14,,39106,22745,30100,0,0,0,0000-00-00,0
747,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,5/13/11,,11814,3871,1000,0,0,6,5/31/13,6390
747,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,1/27/12,,1000,0,1000,0,9,1,9/30/12,777
747,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,7/30/12,,0,0,1000,0,0,0,0000-00-00,0
747,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,7/30/12,,0,0,1000,0,0,0,0000-00-00,0
748,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360,Mensual,3489,1/23/17,,103274,81063,103274,0,0,0,,0
748,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,65,Semanal,0,1/20/07,1/5/08,17550,0,0,0,0,14,12/29/07,4642
748,BANCO,Revolvente,Préstamo de Nomina,900,Mensual,471,8/27/15,,50000,12638,50000,0,6,0,,0
748,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,6/21/11,,0,0,0,0,0,0,,0
748,BANCO,Revolvente,Préstamo de Nomina,900,Mensual,0,10/29/13,8/27/15,47891,0,30000,0,0,0,,0
748,BANCO,Revolvente,Línea de Crédito,0,Mensual,0,5/25/08,8/20/14,2113,0,2113,0,0,0,,0
749,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,10/12/12,,0,0,19719,0,0,0,0000-00-00,0
749,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,1/23/12,,500,0,1000,0,0,1,4/30/12,349
749,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,3183,2/25/13,,3183,3183,9999,3183,24,13,5/31/14,3183
749,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,17333,4/3/14,,17333,17333,0,1955,0,0,0000-00-00,0
749,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,5679,5/8/13,,5679,5679,0,1290,0,0,0000-00-00,0
749,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,9114,5/7/13,,9114,9114,0,2124,0,0,0000-00-00,0
749,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,6945,5/30/13,,6945,6945,1100,1955,0,0,0000-00-00,0
749,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,2/22/12,,1311,0,0,0,0,0,0000-00-00,0
749,COMUNICACIONES,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,4/8/11,,1740,0,0,0,0,0,0000-00-00,0
750,HIPOTECAGOBIERNO,Hipoteca,Bienes Raíces,360,Mensual,1253,8/18/14,,237288,306869,237288,0,0,0,,0
750,AUTOFINANCIAMIENTO,Pagos Fijos,Compra de Automóvil,48,Mensual,12825,12/27/16,,392847,280862,0,6388,7,4,5/31/17,22967
750,AUTOFINANCIAMIENTO,Pagos Fijos,Compra de Automóvil,48,Mensual,16774,12/27/16,,497734,356941,0,8346,5,3,5/31/17,16635
750,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Crédito,1,Mensual,14436,1/1/17,,14436,14436,14436,14436,2,12,12/31/17,14436
750,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,23,Mensual,0,3/21/09,12/6/11,14203,0,0,0,0,6,8/31/11,837
750,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,3/19/15,,5535,0,1197,0,0,0,,0
750,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,10/3/16,,1159,0,1797,0,0,0,,0
750,ADMINISTRADORAS DE CARTERA,Revolvente,Tarjeta de Crédito,0,Mensual,28412,1/1/15,,28412,28412,28412,28412,22,13,2/28/15,28412
750,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,2/16/17,,10382,0,26724,0,4,0,,0
750,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,2/28/09,11/30/12,10000,0,0,0,0,7,5/6/12,10
750,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,5433,6/29/15,,136994,118374,124000,0,0,0,,0
750,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1345,12/28/16,,4827,0,20000,0,0,0,,0
750,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,48,Mensual,17929,9/23/17,,713527,654872,713527,0,0,0,,0
750,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,36,Mensual,11223,10/15/16,,404035,246910,404035,0,1,0,,0
750,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,48,Mensual,13631,8/14/15,,489065,247083,0,0,0,0,,0
750,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/20/14,,7416,4411,6500,0,0,0,,0
750,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,36,Mensual,20853,2/1/17,,729847,562826,729847,20654,1,0,,0
750,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,36,Mensual,20324,2/8/17,,711331,548542,711331,20125,1,0,,0
750,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/3/17,,230,0,360,0,0,0,,0
750,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/3/17,,653,0,360,0,0,0,,0
750,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/3/17,,235,0,360,0,0,0,,0
